0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.9025824,0.90520316,0.67197466,0.00059493206,0.0,0.0,0.39426425,0.0,0.0,0.00090797,0.0,0.0,0.02947975,-0.01237836,-0.00090287306,2.4372637,1.1,0.0
1.021566,1.0061675,0.3967312,-0.0077473097,0.0,0.0,0.00090797,0.0,0.0,0.44245282,0.0,0.0,0.033005875,0.11748175,-0.012221931,1.8941157,1.1948584,0.0
0.9536967,0.9627111,0.60077477,0.20162268,0.0,0.0,-0.0009686002,0.0,0.0,-0.0015124341,0.0,0.0,-0.05537383,0.04092596,-0.05376863,1.8554773,1.0481683,0.0
1.0682364,0.8004772,0.67543536,0.20667198,0.0,0.0,-0.00073729455,0.0,0.0,0.004360073,0.0,0.0,0.12501551,-0.08218391,-0.03332644,1.6456017,1.1326895,0.0
1.0457836,0.85033643,0.6550118,0.18586212,0.0,0.0,0.00046601504,0.0,0.0,0.004165823,0.0,0.0,0.10658641,0.0130401,0.074725546,1.4739051,1.1366106,0.0
0.72363406,1.2136074,0.4939384,0.31721088,0.0,0.0,0.008656176,0.0,0.0,-0.00037320153,0.0,0.0,-0.057598386,-0.15635179,-0.069244474,1.983565,1.162556,0.0
1.1398894,1.1285636,0.56489027,0.21091658,0.0,0.0,0.0003564543,0.0,0.0,-0.0015656196,0.0,0.0,0.013777058,0.10093657,-0.07581857,1.6027166,1.00256,0.0
1.0446825,0.9627485,0.5512944,0.18233573,0.0,0.0,-0.00047785538,0.0,0.0,-0.0032036703,0.0,0.0,0.11533658,-0.12691812,0.02649072,1.4827518,1.1797118,0.0
1.1639643,1.0894477,0.6496398,0.2877505,0.0,0.0,0.0014220091,0.0,0.0,0.00058235414,0.0,0.0,0.0025963846,0.090113826,-0.0417357,1.6071235,0.8877771,0.0
1.0357816,0.7863766,0.6041708,0.13662016,0.0,0.0,0.0021467616,0.0,0.0,0.00078792,0.0,0.0,0.15438771,0.04552532,0.024511412,1.6565499,1.2292502,0.0
0.98020256,1.2944894,0.47118875,0.0021467616,0.0,0.0,0.18051119,0.0,0.0,0.0010596759,0.0,0.0,0.038932715,0.06895539,0.02071129,1.8478353,1.2804059,0.0
0.96797776,1.2570059,0.47715393,0.00078792,0.0,0.0,0.0010596759,0.0,0.0,0.21685003,0.0,0.0,-0.11843781,-0.09240161,-0.057794336,1.8472705,1.0983937,0.0
0.91513723,1.2160674,0.5116536,0.28085104,0.0,0.0,0.0013183437,0.0,0.0,-0.0011259534,0.0,0.0,-0.03103709,-0.081058495,0.07027945,1.6762204,0.88904816,0.0
1.1307929,1.248064,0.63521576,0.34134907,0.0,0.0,-0.0006353604,0.0,0.0,0.00031729706,0.0,0.0,-0.08959228,0.14168128,0.0885631,1.8602808,1.0774693,0.0
0.9759594,0.8918898,0.63491756,0.20333631,0.0,0.0,0.0015978646,0.0,0.0,-0.0025689872,0.0,0.0,-0.07263447,0.06736678,-0.06636669,1.9763154,1.0519059,0.0
0.8137712,0.7284724,0.690342,0.1538142,0.0,0.0,-0.00032684006,0.0,0.0,-0.00038126088,0.0,0.0,-0.016333058,-0.07915841,-0.029545823,1.8344231,0.85224223,0.0
0.7568797,1.1042095,0.55958456,0.23956878,0.0,0.0,0.002568806,0.0,0.0,0.0012362357,0.0,0.0,-0.021216774,0.021376267,0.032128263,2.4944003,1.2561918,0.0
0.78052306,1.0518006,0.54120076,0.17983615,0.0,0.0,0.00012432199,0.0,0.0,-0.0004240054,0.0,0.0,-0.054118462,0.103953086,-0.025132744,1.7483047,1.1732837,0.0
0.7688808,0.940089,0.46292937,0.1938246,0.0,0.0,0.0004917743,0.0,0.0,-0.0016651897,0.0,0.0,0.02245151,0.033753794,0.01605672,1.8975,1.3734953,0.0
0.97511655,1.1994474,0.52063835,0.34893227,0.0,0.0,-0.002625688,0.0,0.0,0.0046109376,0.0,0.0,0.036928944,0.15073459,-0.07181681,1.9287784,1.1219115,0.0
0.8307318,1.0957329,0.6219124,-0.002625688,0.0,0.0,0.2454534,0.0,0.0,-0.002969791,0.0,0.0,0.020355644,-0.041699447,-0.047301125,2.2707477,1.2045218,0.0
0.9050401,1.244359,0.5226481,0.28337494,0.0,0.0,-0.00092431146,0.0,0.0,-0.0020859472,0.0,0.0,0.031648804,-0.09297503,0.0012494167,2.0648553,0.8924585,0.0
0.8511696,0.7738098,0.40397304,0.14563228,0.0,0.0,-0.00061358715,0.0,0.0,-0.003393944,0.0,0.0,0.101113506,0.061849907,0.039126344,2.0874233,1.1,0.0
1.0392151,1.284577,0.6213802,0.30379555,0.0,0.0,-0.0020739269,0.0,0.0,-0.003012518,0.0,0.0,0.046341937,-0.14382122,0.08158081,2.0455573,1.0507677,0.0
0.7185623,1.1462646,0.46311668,0.25573635,0.0,0.0,-0.00015690921,0.0,0.0,-0.0016512461,0.0,0.0,-0.04363505,0.067794845,0.06325931,1.5955809,0.9099141,0.0
1.0878432,1.0544872,0.4006345,0.24947852,0.0,0.0,0.0022523452,0.0,0.0,0.0015782476,0.0,0.0,-0.13977376,0.024910167,0.037188027,1.9509804,1.1,1.0
1.0885195,1.0689573,0.55494404,0.20914999,0.0,0.0,0.00019730072,0.0,0.0,-0.0010937686,0.0,0.0,-0.006110015,0.012837489,0.012705276,1.6389486,1.2025342,0.0
0.8457707,0.79224133,0.55614364,0.1329522,0.0,0.0,4.190579e-05,0.0,0.0,-0.0005284885,0.0,0.0,0.12327933,-0.022046998,0.021995286,1.475137,1.1963059,1.0
1.2905191,0.7520341,0.5349132,0.15540104,0.0,0.0,0.0022752602,0.0,0.0,0.00011576111,0.0,0.0,-0.059450436,0.06888285,0.00662999,2.2407906,1.3381948,1.0
0.80075645,0.82141745,0.47617963,0.15971404,0.0,0.0,0.0006409328,0.0,0.0,-0.0032653757,0.0,0.0,-0.076684855,0.1076495,-0.00020834465,2.0212343,1.1,1.0
1.1215473,1.2333086,0.5725113,0.0006409328,0.0,0.0,0.17398594,0.0,0.0,-0.00019485976,0.0,0.0,-0.042836938,-0.16128458,-0.0008649965,2.2169147,1.2396724,0.0
0.9569862,0.7967867,0.5238812,-0.0032653757,0.0,0.0,-0.00019485976,0.0,0.0,0.24338748,0.0,0.0,0.009577671,-0.10178136,0.06675834,1.8703214,1.1,1.0
1.0148436,0.82251877,0.5441976,0.14404875,0.0,0.0,0.002590479,0.0,0.0,-8.6563225e-05,0.0,0.0,0.098022826,0.097470984,0.017841257,1.7066351,0.8222793,0.0
1.028194,0.85249376,0.63298446,0.16777724,0.0,0.0,0.0012794037,0.0,0.0,-0.002517761,0.0,0.0,-0.04117353,-0.0010373251,0.072066985,2.5856266,1.2984512,0.0
0.8155165,1.2547482,0.4403278,0.32224685,0.0,0.0,0.0033633271,0.0,0.0,-0.0020980586,0.0,0.0,0.113709316,-0.10924437,0.058999736,2.2038705,0.96379185,0.0
1.2680868,1.091405,0.7143304,0.28233448,0.0,0.0,0.0002932543,0.0,0.0,0.0018282604,0.0,0.0,-0.08042589,0.09631725,0.005779105,1.4030927,1.1,1.0
1.1275824,1.2375157,0.69117635,0.37526706,0.0,0.0,0.00040956086,0.0,0.0,-0.00470295,0.0,0.0,-0.06439997,-8.8492074e-05,-0.08061371,1.8839152,0.8814314,0.0
1.0239974,0.90692437,0.67384017,0.22352839,0.0,0.0,-0.001848712,0.0,0.0,0.00024618636,0.0,0.0,0.09559155,0.01885485,0.0039045587,1.7526538,1.0603329,0.0
0.9048627,1.2976365,0.6443327,0.35266072,0.0,0.0,0.0051965667,0.0,0.0,-0.000903132,0.0,0.0,0.040766854,-0.058655255,0.0024196086,1.4508909,1.055068,1.0
1.1007226,0.9774,0.42879036,0.17286421,0.0,0.0,0.00048948725,0.0,0.0,0.0056764768,0.0,0.0,0.09384685,0.036624216,-0.029585319,1.7424129,1.1350132,1.0
1.0261239,1.008097,0.47023267,0.00048948725,0.0,0.0,0.1816327,0.0,0.0,0.0052961754,0.0,0.0,-0.016489511,0.017103802,-0.05145615,1.6095172,1.2620386,1.0
0.907013,1.2143337,0.6316696,0.0056764768,0.0,0.0,0.0052961754,0.0,0.0,0.29184258,0.0,0.0,0.0939881,0.09140145,-0.0022619772,2.2238994,1.2341498,0.0
0.93638027,1.2015896,0.3944252,0.31003696,0.0,0.0,-0.0040066955,0.0,0.0,-0.00015055972,0.0,0.0,0.1145604,-0.16278826,-0.01545632,1.7147701,1.2194233,1.0
1.0456445,0.9378363,0.54197985,0.18118285,0.0,0.0,-0.00026585357,0.0,0.0,-0.004375814,0.0,0.0,-0.00419746,0.07779974,-0.04667374,2.0415425,1.1095301,0.0
0.7011665,0.7589065,0.5076609,0.16604365,0.0,0.0,0.0010620247,0.0,0.0,0.00075165316,0.0,0.0,-0.015914049,0.102253474,-0.061829705,1.7771677,1.104986,0.0
0.7310472,0.7490651,0.4271614,0.119603135,0.0,0.0,0.00030076026,0.0,0.0,0.0016119225,0.0,0.0,-0.0013596291,0.01633626,-0.06044345,1.9021631,1.115831,1.0
0.9032055,0.93034416,0.63329387,0.21231885,0.0,0.0,-0.00023602298,0.0,0.0,-0.0020063685,0.0,0.0,0.028168833,-0.09039251,0.051772755,2.125342,0.8328486,0.0
1.0982279,0.77040064,0.57042915,0.17985485,0.0,0.0,0.0026557634,0.0,0.0,0.00018404021,0.0,0.0,0.12569097,-0.06707782,-0.0040368256,1.9041175,0.9357476,0.0
0.971597,1.205527,0.39146343,0.3057379,0.0,0.0,-0.0022622498,0.0,0.0,0.006834791,0.0,0.0,0.056251254,0.08734036,0.032399803,2.3598597,1.1029968,0.0
1.1299369,0.99997795,0.42176175,0.1723387,0.0,0.0,-0.00025538818,0.0,0.0,-0.0066464776,0.0,0.0,-0.036913667,0.01817915,-0.015122767,1.6305951,1.2609335,1.0
0.8314974,0.89207035,0.45157012,-0.00025538818,0.0,0.0,0.23557584,0.0,0.0,0.0050801565,0.0,0.0,-0.027247887,-0.036559165,0.045503233,1.699108,1.1994711,0.0
1.0882033,0.8370107,0.5463081,-0.0066464776,0.0,0.0,0.0050801565,0.0,0.0,0.3595812,0.0,0.0,-0.027543923,0.04578633,0.017756993,1.4207228,1.0257825,0.0
0.7490002,1.0883689,0.51982576,0.21645352,0.0,0.0,0.0018532187,0.0,0.0,0.0018771968,0.0,0.0,-0.088675596,-0.04026882,0.06150712,2.2280235,0.8657675,0.0
1.1615218,1.0835682,0.40049464,0.24771532,0.0,0.0,-1.980576e-05,0.0,0.0,0.0060415287,0.0,0.0,-0.07171875,0.0018945236,0.039302427,2.1707578,1.1,0.0
1.2198129,1.17432,0.5284797,0.34067887,0.0,0.0,-0.00014932682,0.0,0.0,0.008515152,0.0,0.0,-0.021782538,0.032834023,0.06075508,2.5697982,1.1804438,1.0
1.2229948,1.2017634,0.69582486,0.32066527,0.0,0.0,-0.0019950387,0.0,0.0,0.0029230495,0.0,0.0,0.17260325,-0.08497527,-0.053997856,1.6269372,0.99230987,0.0
1.1705637,1.2997583,0.39175346,0.22402377,0.0,0.0,-0.00051204395,0.0,0.0,0.00032659713,0.0,0.0,-0.041084416,-0.029632207,0.048945904,2.5994,1.353643,0.0
0.902032,1.055469,0.6988958,0.24008635,0.0,0.0,0.0022498744,0.0,0.0,-0.0012297771,0.0,0.0,0.03269462,-0.073998116,0.0037962357,1.8859453,1.0097195,0.0
1.0269042,1.152767,0.55880547,0.23196054,0.0,0.0,0.0012793915,0.0,0.0,-0.0017116686,0.0,0.0,0.06156653,0.11175615,-0.043624174,2.454174,1.1,0.0
1.1062413,1.0077436,0.6048805,0.1878444,0.0,0.0,0.00066482497,0.0,0.0,0.0015610257,0.0,0.0,-0.042715367,0.027584841,0.08654859,2.1390715,1.3012773,0.0
1.1047466,1.1061885,0.7087297,0.00066482497,0.0,0.0,0.20592049,0.0,0.0,-0.0009700207,0.0,0.0,-0.0025678207,0.16197857,0.029488983,1.6884706,1.1070961,0.0
0.91132045,1.2703432,0.4778101,0.38607454,0.0,0.0,0.007197553,0.0,0.0,0.0006018183,0.0,0.0,-0.13003322,0.10222768,-0.008436008,1.4993405,1.2059222,0.0
1.1692908,0.7920474,0.5218187,0.12086927,0.0,0.0,0.003688227,0.0,0.0,0.0060140025,0.0,0.0,0.04282821,0.10116375,-0.0657675,2.0958436,1.3412225,1.0
1.067447,1.2412189,0.431023,0.2604033,0.0,0.0,-0.00019224468,0.0,0.0,0.007268882,0.0,0.0,-0.048830774,0.005332806,-0.010465591,2.3991756,1.1209339,0.0
0.7883883,1.2423726,0.4352874,0.22585246,0.0,0.0,-0.0023031842,0.0,0.0,0.0017953218,0.0,0.0,-0.029673424,-0.061402548,0.040438298,2.0136065,1.271658,0.0
1.0352848,1.1284405,0.5058254,0.32299092,0.0,0.0,9.413209e-05,0.0,0.0,0.007694006,0.0,0.0,-0.12980364,-0.03798759,-0.02583511,1.6980509,0.8599522,0.0
1.1194081,1.2089267,0.504412,0.33370668,0.0,0.0,-0.0026503315,0.0,0.0,-0.0031114432,0.0,0.0,-0.051835053,-0.05920152,0.0053014876,1.7521003,0.9251776,0.0
0.7112588,1.0163074,0.62065816,0.24303335,0.0,0.0,0.001559489,0.0,0.0,8.427199e-05,0.0,0.0,0.028194113,-0.09517322,-0.05917212,1.6608404,1.0674361,0.0
0.7185062,0.80997086,0.40040293,0.13099426,0.0,0.0,0.00047195845,0.0,0.0,0.0004928479,0.0,0.0,-0.07585092,0.059456926,-0.04380898,1.928667,0.97423965,1.0
0.790628,1.0790931,0.48917806,0.27471355,0.0,0.0,-0.0058613066,0.0,0.0,4.835752e-05,0.0,0.0,0.04036202,0.14267224,0.024123272,2.113952,0.9173095,0.0
1.1005006,1.0720737,0.70005345,-0.0058613066,0.0,0.0,0.12523082,0.0,0.0,0.0019017357,0.0,0.0,0.04426924,0.016689748,0.07479197,1.9418384,1.2635013,0.0
0.8775958,0.96351516,0.5890065,4.835752e-05,0.0,0.0,0.0019017357,0.0,0.0,0.34189105,0.0,0.0,0.021978298,-0.09955859,-0.048412174,2.5141075,0.94015366,1.0
