1.17415e-05,-6.20436e-06,0.472424,1,-1.20564e-05,-2.14341e-05,6.88304e-06,0.00148181,0.561099,-1.1237,-0.000872858,0.561686,-1.12698,0.00154235,0.56036,-1.11943,-0.000797478,0.563068,-1.12878,
4.56892e-05,-2.38707e-05,0.472199,1,-5.37101e-05,-8.52852e-05,2.64734e-05,0.00592399,0.56426,-1.13433,-0.00349487,0.566493,-1.14703,0.00613472,0.561438,-1.11777,-0.00320844,0.571933,-1.15394,
9.89762e-05,-5.11393e-05,0.47183,1,-0.000134949,-0.000190889,5.66168e-05,0.0133219,0.569192,-1.15088,-0.00788132,0.57388,-1.17822,0.0136995,0.563224,-1.11515,-0.00728111,0.585859,-1.193,
0.000168272,-8.61551e-05,0.471324,1,-0.00026441,-0.000337918,9.51274e-05,0.0236736,0.575573,-1.17222,-0.014063,0.583238,-1.21849,0.0241442,0.565699,-1.11167,-0.0130863,0.604035,-1.24324,
0.000237893,-0.000128023,0.470727,1,-0.000284864,-0.000477099,0.000122359,0.0347834,0.582391,-1.19544,-0.0212042,0.593024,-1.26407,0.0349573,0.568272,-1.1086,-0.0203099,0.622907,-1.29539,
0.000293571,-0.000176036,0.470083,1,-4.57366e-05,-0.000559935,0.000119933,0.0444621,0.588735,-1.21789,-0.0284289,0.601804,-1.31153,0.0436904,0.570359,-1.10714,-0.0285736,0.639263,-1.34129,
0.000334773,-0.000228708,0.469399,1,0.000430803,-0.000588262,8.84042e-05,0.0527243,0.594484,-1.23905,-0.0356907,0.609203,-1.35944,0.0503793,0.571953,-1.1072,-0.0378166,0.652988,-1.38041,
0.000361172,-0.000284602,0.468678,0.999999,0.00112169,-0.00056485,2.86175e-05,0.059589,0.599546,-1.25852,-0.0429362,0.614913,-1.40654,0.0550744,0.573043,-1.10865,-0.0479501,0.664036,-1.41248,
0.000370969,-0.000337455,0.467945,0.999998,0.00189201,-0.00051801,-7.34412e-05,0.0655039,0.602628,-1.26959,-0.049289,0.61844,-1.44894,0.0579552,0.574129,-1.11189,-0.0587415,0.671172,-1.43302,
0.00036316,-0.000381288,0.46722,0.999996,0.00261296,-0.000474925,-0.000230741,0.0708559,0.602672,-1.26645,-0.0538734,0.619492,-1.48331,0.0592032,0.575674,-1.11718,-0.0699072,0.673359,-1.43829,
0.000339073,-0.000415458,0.466501,0.999994,0.00327522,-0.000436262,-0.000439901,0.0755403,0.600049,-1.25057,-0.0566451,0.618217,-1.50965,0.0588804,0.577597,-1.12419,-0.0812292,0.670982,-1.42969,
0.000300011,-0.0004397,0.465785,0.999992,0.00387298,-0.000402268,-0.000696937,0.0794481,0.595121,-1.22354,-0.0575828,0.614798,-1.52818,0.0570503,0.579806,-1.13257,-0.0924706,0.664443,-1.40873,
0.000249907,-0.00045453,0.465067,0.99999,0.00442406,-0.000371874,-0.000992117,0.0827374,0.588241,-1.1864,-0.0573224,0.609539,-1.53818,0.0539781,0.581848,-1.14036,-0.103616,0.654043,-1.37577,
0.000192778,-0.000460752,0.464339,0.999987,0.00494779,-0.000344375,-0.00131533,0.0855613,0.579778,-1.14035,-0.0565014,0.602784,-1.53917,0.0499262,0.583329,-1.1458,-0.114639,0.640125,-1.33139,
0.000130119,-0.000458997,0.463595,0.999984,0.00544399,-0.000320696,-0.00166141,0.0878086,0.57013,-1.08737,-0.0551148,0.594807,-1.53197,0.0449555,0.584278,-1.149,-0.125288,0.623194,-1.27769,
6.35006e-05,-0.000450165,0.462824,0.99998,0.00591407,-0.000301992,-0.00202497,0.0893849,0.55972,-1.02946,-0.0531588,0.585872,-1.51753,0.0391293,0.584737,-1.15009,-0.135343,0.603786,-1.21683,
-6.81402e-06,-0.000435282,0.462015,0.999977,0.00633997,-0.000287521,-0.00239546,0.090536,0.549066,-0.969503,-0.0508657,0.575949,-1.49598,0.0327847,0.58446,-1.14831,-0.144599,0.582903,-1.15277,
-8.02142e-05,-0.000414838,0.461156,0.999974,0.00669998,-0.000274297,-0.00276376,0.0915329,0.538694,-0.910259,-0.0484426,0.565019,-1.46762,0.0262511,0.583233,-1.14304,-0.152932,0.561389,-1.08852,
-0.000154384,-0.000388793,0.460243,0.999971,0.00698931,-0.000259085,-0.00312766,0.0923505,0.529049,-0.853389,-0.0458356,0.553362,-1.43377,0.019573,0.581179,-1.13476,-0.160327,0.539451,-1.02427,
-0.000227077,-0.000357924,0.45927,0.999968,0.00720965,-0.000241022,-0.00348473,0.0929695,0.520542,-0.80037,-0.0430029,0.541264,-1.39574,0.0127832,0.578432,-1.124,-0.16677,0.517433,-0.960854,
-0.000299711,-0.00032267,0.458234,0.999965,0.00737133,-0.000219546,-0.00383075,0.0934307,0.513341,-0.752362,-0.0401674,0.528452,-1.35313,0.0060238,0.574932,-1.11085,-0.172404,0.495619,-0.899086,
-0.000373578,-0.000283769,0.457131,0.999963,0.00748692,-0.000194109,-0.00416203,0.0937819,0.507559,-0.710279,-0.0375348,0.514687,-1.30564,-0.000575392,0.570636,-1.0955,-0.177379,0.474301,-0.839823,
-0.000446298,-0.000243282,0.455957,0.999961,0.00756812,-0.000165883,-0.00447703,0.0940191,0.503428,-0.674846,-0.0350419,0.500346,-1.25495,-0.00701645,0.565724,-1.07858,-0.181702,0.453999,-0.784685,
-0.000515585,-0.00020296,0.454708,0.99996,0.00762479,-0.000135325,-0.00477475,0.094148,0.501097,-0.646504,-0.0326302,0.485815,-1.20267,-0.013303,0.560373,-1.06072,-0.185391,0.435168,-0.735048,
-0.000583541,-0.00016266,0.453386,0.999958,0.0076539,-0.000101302,-0.00505474,0.0942538,0.500039,-0.623577,-0.0303906,0.47099,-1.14854,-0.0193318,0.554619,-1.04231,-0.188518,0.417507,-0.689963,
-0.000652255,-0.000122261,0.451994,0.999957,0.00765318,-6.22008e-05,-0.00531648,0.0944113,0.499712,-0.604376,-0.0284082,0.455795,-1.09241,-0.0250054,0.548499,-1.02374,-0.191147,0.400697,-0.648425,
-0.000719575,-8.32055e-05,0.450528,0.999955,0.00763181,-1.70126e-05,-0.00555917,0.0946133,0.500173,-0.589098,-0.0266215,0.440674,-1.03601,-0.0303369,0.542181,-1.00557,-0.193295,0.385073,-0.611439,
-0.000783542,-4.65833e-05,0.448986,0.999954,0.00759668,3.54195e-05,-0.00578222,0.0948577,0.501434,-0.577793,-0.0249809,0.426062,-0.980991,-0.035337,0.535818,-0.9883,-0.194987,0.370898,-0.579772,
-0.00084625,-1.24698e-05,0.447371,0.999954,0.00754935,9.7294e-05,-0.00599017,0.0951553,0.502889,-0.568291,-0.0234008,0.411916,-0.927365,-0.0400988,0.529362,-0.971745,-0.196248,0.357706,-0.551999,
-0.00090976,1.91389e-05,0.44569,0.999953,0.00749108,0.000170505,-0.0061873,0.09551,0.503979,-0.558597,-0.0218044,0.398192,-0.875125,-0.0447119,0.522763,-0.955729,-0.197097,0.345032,-0.526711,
-0.000972272,4.76507e-05,0.443939,0.999952,0.00742585,0.00025546,-0.00637268,0.0959103,0.504784,-0.549022,-0.0201709,0.385299,-0.825707,-0.0491757,0.516164,-0.940685,-0.197547,0.333086,-0.504501,
-0.0010322,7.27698e-05,0.442116,0.999951,0.00735558,0.000352222,-0.0065454,0.0963483,0.50538,-0.53984,-0.0184894,0.373603,-0.780353,-0.0534849,0.509688,-0.926977,-0.19761,0.32203,-0.485801,
-0.00109051,9.45488e-05,0.440227,0.999951,0.00727614,0.000463164,-0.00671053,0.0968077,0.505532,-0.530174,-0.0165644,0.362969,-0.738889,-0.0578394,0.503078,-0.913544,-0.197203,0.311764,-0.470156,
-0.00114825,0.000113229,0.438276,0.99995,0.0071823,0.000590194,-0.00687313,0.0972712,0.505041,-0.519259,-0.0142081,0.35323,-0.701035,-0.0624337,0.4961,-0.899418,-0.196247,0.302176,-0.457061,
-0.00120411,0.000129105,0.436263,0.99995,0.00707229,0.00073209,-0.00703244,0.0977314,0.50404,-0.507565,-0.0114337,0.344643,-0.667612,-0.067248,0.488916,-0.885101,-0.194758,0.293353,-0.446705,
-0.00125706,0.000142594,0.434185,0.99995,0.00694361,0.000887346,-0.0071877,0.0981823,0.502657,-0.495536,-0.00825942,0.3374,-0.639221,-0.0722599,0.481679,-0.871055,-0.192751,0.285353,-0.439165,
-0.00130726,0.000154467,0.432046,0.99995,0.00676264,0.00105766,-0.0073414,0.0987375,0.500929,-0.48335,-0.00438127,0.33118,-0.615003,-0.0775453,0.473891,-0.855466,-0.190031,0.278612,-0.435536,
-0.00135502,0.000165642,0.429852,0.99995,0.00649609,0.00124433,-0.00749645,0.0995078,0.49889,-0.471173,0.000496928,0.325642,-0.594048,-0.0831843,0.465115,-0.836746,-0.186414,0.27349,-0.43666,
-0.00139978,0.000176841,0.427599,0.999951,0.00614254,0.0014448,-0.00765309,0.100482,0.496659,-0.459388,0.00633614,0.320893,-0.576667,-0.0891608,0.455619,-0.815772,-0.181941,0.269856,-0.442005,
-0.00144118,0.000188705,0.425287,0.999952,0.00570182,0.00165629,-0.00781156,0.101646,0.49434,-0.448327,0.013091,0.316995,-0.563027,-0.0954595,0.445663,-0.793406,-0.17666,0.267557,-0.450954,
-0.00148039,0.000201523,0.422917,0.999953,0.00516363,0.00188197,-0.00797237,0.103084,0.491977,-0.438354,0.0208253,0.313503,-0.552012,-0.102141,0.434807,-0.768267,-0.170474,0.266841,-0.463953,
-0.00151869,0.000215616,0.420493,0.999954,0.00451834,0.00212425,-0.00813636,0.104879,0.489601,-0.429764,0.0295993,0.309986,-0.542542,-0.109268,0.422672,-0.739193,-0.163295,0.267902,-0.481258,
-0.00155602,0.000231588,0.418011,0.999956,0.00376873,0.00237882,-0.00830448,0.107009,0.487265,-0.422687,0.0393533,0.306502,-0.534751,-0.116832,0.40964,-0.707459,-0.155193,0.270454,-0.501832,
-0.00159236,0.000249906,0.41547,0.999956,0.00291934,0.00264154,-0.00847751,0.109446,0.485009,-0.417193,0.0500208,0.303091,-0.528707,-0.124827,0.396084,-0.674307,-0.146242,0.274212,-0.524649,
-0.00162905,0.000269827,0.412869,0.999956,0.00199525,0.00291152,-0.00865221,0.11206,0.482915,-0.413802,0.0614287,0.29938,-0.523222,-0.133273,0.381863,-0.639554,-0.136478,0.279337,-0.550127,
-0.00166743,0.000290563,0.410209,0.999955,0.00102177,0.00318779,-0.0088255,0.114722,0.481036,-0.412915,0.0734052,0.295033,-0.517224,-0.14219,0.366864,-0.603098,-0.125943,0.285947,-0.578548,
-0.00170752,0.000312361,0.407488,0.999954,5.51614e-06,0.00346659,-0.00899844,0.117408,0.479327,-0.414302,0.0858803,0.29015,-0.510975,-0.151569,0.351497,-0.566264,-0.114722,0.293683,-0.608657,
-0.00174921,0.000335348,0.404704,0.99995,-0.00104562,0.00374496,-0.00917191,0.12009,0.477733,-0.417688,0.0987801,0.284828,-0.504722,-0.161401,0.336144,-0.530273,-0.102908,0.302215,-0.63929,
-0.00179299,0.000358787,0.401857,0.999946,-0.00211092,0.00401981,-0.00934065,0.122652,0.476225,-0.422969,0.111885,0.278945,-0.497713,-0.171559,0.320777,-0.495146,-0.0905776,0.311524,-0.670339,
-0.00183928,0.000381909,0.398947,0.999941,-0.00316968,0.00428844,-0.00949947,0.124982,0.474764,-0.429994,0.124981,0.272407,-0.489304,-0.181918,0.305365,-0.460886,-0.0778118,0.321592,-0.701696,
-0.00188772,0.000404667,0.395972,0.999934,-0.00421302,0.00454951,-0.00964918,0.127057,0.473262,-0.438376,0.138,0.26537,-0.479947,-0.192471,0.290249,-0.428542,-0.0647093,0.332116,-0.73232,
-0.00193789,0.000426941,0.392932,0.999927,-0.00523156,0.00480231,-0.00979042,0.128854,0.471632,-0.447731,0.150876,0.257984,-0.470076,-0.203204,0.275721,-0.399,-0.0513725,0.342834,-0.761313,
-0.00198976,0.000447981,0.389826,0.999919,-0.00620349,0.00504486,-0.00991696,0.130275,0.469876,-0.457931,0.163334,0.250228,-0.459195,-0.213927,0.261783,-0.372384,-0.0379306,0.353706,-0.788636,
-0.00204325,0.000467023,0.386654,0.999911,-0.00710759,0.00527553,-0.0100226,0.131224,0.467995,-0.468841,0.175109,0.242099,-0.446896,-0.224453,0.248409,-0.348718,-0.0245104,0.364705,-0.814304,
-0.00209777,0.000483872,0.383415,0.999902,-0.00793564,0.00549475,-0.0101078,0.131692,0.465903,-0.480075,0.186157,0.233788,-0.433766,-0.23477,0.235788,-0.32851,-0.0112096,0.375632,-0.837681,
-0.00215273,0.000498331,0.38011,0.999894,-0.00868007,0.00570306,-0.0101731,0.131672,0.463525,-0.491282,0.196438,0.225473,-0.420353,-0.244863,0.224058,-0.312102,0.00187662,0.386329,-0.858272,
-0.00220672,0.000510367,0.376739,0.999887,-0.00932564,0.00589748,-0.0102142,0.131082,0.461109,-0.502899,0.205705,0.217183,-0.406385,-0.254502,0.213341,-0.299588,0.0145352,0.396628,-0.875564,
-0.00225834,0.000519893,0.373299,0.999881,-0.00985784,0.00607508,-0.0102266,0.129848,0.458882,-0.515296,0.213723,0.208961,-0.391633,-0.26346,0.203719,-0.290924,0.0265607,0.4064,-0.889197,
-0.00230712,0.000526613,0.369792,0.999876,-0.0102716,0.00623647,-0.0102106,0.127981,0.456739,-0.528032,0.220481,0.20099,-0.376691,-0.271727,0.195204,-0.286022,0.03788,0.415594,-0.899114,
-0.00235266,0.000530253,0.366217,0.999872,-0.0105631,0.00638196,-0.0101666,0.125496,0.45459,-0.540702,0.225973,0.193435,-0.362092,-0.279292,0.187768,-0.284676,0.0484309,0.424186,-0.905368,
-0.00239432,0.000531037,0.362577,0.99987,-0.0107327,0.00651189,-0.0100926,0.122341,0.452338,-0.552678,0.230128,0.186495,-0.348288,-0.286007,0.181596,-0.287305,0.0581196,0.431785,-0.906911,
-0.0024315,0.00052913,0.358872,0.99987,-0.0107815,0.0066262,-0.00998636,0.118471,0.449912,-0.563422,0.232879,0.180346,-0.335651,-0.291729,0.176815,-0.294142,0.066865,0.438062,-0.902941,
-0.00246403,0.000524166,0.355103,0.999872,-0.0107082,0.00672417,-0.00984805,0.113917,0.447289,-0.572764,0.234239,0.175079,-0.324476,-0.29645,0.173264,-0.304533,0.0746452,0.443143,-0.894094,
-0.00249185,0.000515826,0.351268,0.999875,-0.0105128,0.00680484,-0.00967807,0.108711,0.444462,-0.580595,0.234229,0.170758,-0.314973,-0.300163,0.170769,-0.317776,0.0814536,0.447169,-0.881075,
-0.00251391,0.000504488,0.34737,0.999879,-0.0101989,0.00686835,-0.00947945,0.102844,0.44129,-0.586037,0.232915,0.167644,-0.307965,-0.30289,0.169689,-0.334931,0.0872067,0.449628,-0.86222,
-0.00252935,0.000490442,0.34341,0.999886,-0.00977025,0.00691409,-0.00925499,0.0963053,0.437679,-0.588379,0.230365,0.165941,-0.304097,-0.304656,0.170307,-0.356802,0.0918418,0.450093,-0.836196,
-0.00253855,0.000473246,0.339386,0.999893,-0.00922797,0.00693957,-0.00900475,0.089136,0.433728,-0.587899,0.226607,0.165581,-0.303133,-0.305454,0.172285,-0.382162,0.0954076,0.448896,-0.804423,
-0.00254197,0.000452519,0.335297,0.999901,-0.00857426,0.00694254,-0.00872902,0.0813817,0.429545,-0.584931,0.221677,0.166471,-0.304761,-0.305274,0.175292,-0.409804,0.0979651,0.446384,-0.768356,
-0.00253755,0.000429228,0.331142,0.99991,-0.00783375,0.00692062,-0.00843818,0.0732212,0.425335,-0.579468,0.215883,0.168858,-0.309987,-0.304276,0.179493,-0.440256,0.0995041,0.442495,-0.727498,
-0.0025235,0.000404256,0.326918,0.999919,-0.00703021,0.00687099,-0.00814253,0.0648285,0.421313,-0.571571,0.209528,0.172916,-0.319574,-0.302618,0.185004,-0.473889,0.100027,0.437224,-0.681549,
-0.00250089,0.000377134,0.322624,0.999927,-0.00616503,0.00679108,-0.00784235,0.0562416,0.417615,-0.561738,0.202644,0.178394,-0.332688,-0.300288,0.191416,-0.509261,0.0996229,0.431035,-0.63235,
-0.00247065,0.000347513,0.318259,0.999936,-0.00524084,0.00667935,-0.00753818,0.0475008,0.414369,-0.550466,0.195264,0.185028,-0.348468,-0.297273,0.198356,-0.545045,0.0983772,0.42439,-0.581684,
-0.00243289,0.000316109,0.31382,0.999943,-0.00429772,0.00653237,-0.00724455,0.0389165,0.411681,-0.537969,0.1879,0.192606,-0.366792,-0.293769,0.205665,-0.580652,0.0963663,0.418107,-0.532185,
-0.00238768,0.000283896,0.309306,0.99995,-0.00337743,0.0063483,-0.00697599,0.0307952,0.409652,-0.524475,0.181055,0.200893,-0.387475,-0.28997,0.213209,-0.615576,0.0936516,0.412934,-0.486213,
-0.00233576,0.000251166,0.304717,0.999955,-0.00248717,0.00612962,-0.00673311,0.0231717,0.408391,-0.510487,0.174759,0.20959,-0.409557,-0.285857,0.220701,-0.648806,0.0902804,0.409156,-0.444838,
-0.00227783,0.000218304,0.300055,0.99996,-0.00163493,0.00587948,-0.00651653,0.0160801,0.407993,-0.496466,0.169036,0.218419,-0.432151,-0.281412,0.227907,-0.67951,0.0862919,0.40698,-0.408873,
-0.00221667,0.00018589,0.295322,0.999964,-0.000845753,0.00560101,-0.00633733,0.00973474,0.408145,-0.48245,0.16427,0.226768,-0.453776,-0.276921,0.234745,-0.707074,0.0817708,0.407113,-0.381012,
